1	0.95210373	0
0	0.003095224	1
1	0.45921242	1
1	0.9899332	1
0	0.4257892	1
1	0.9895131	1
1	0.9684797	1
1	0.96314746	0
0	0.002927054	0
0	0.006523769	1
0	0.006511836	1
1	0.9641622	1
1	0.9921135	0
1	0.87829006	1
1	0.88917935	0
0	0.106191866	0
1	0.7603624	1
1	0.6008401	0
1	0.9556935	0
1	0.8678862	0
1	0.45794255	0
0	0.006087433	0
0	0.6801569	0
0	0.3050159	0
0	0.001897925	1
0	0.015159469	1
0	0.003208968	0
1	0.7366003	0
0	0.41686696	1
0	0.020153407	1
0	0.012540042	1
1	0.9810158	0
0	0.01819326	1
1	0.7619277	1
1	0.5937726	1
0	0.021286726	1
0	0.0468718	0
0	0.04129268	1
0	0.09617342	0
1	0.49999726	1
1	0.87017417	1
0	0.52542174	0
1	0.97086066	0
0	0.0038513	1
1	0.88837564	1
0	0.11074568	0
0	0.007926557	0
0	0.122046135	1
0	0.000611246	0
0	0.19124393	1
0	0.024079632	0
1	0.98668903	1
1	0.984901	1
1	0.9780652	1
1	0.9890192	1
1	0.8706719	1
1	0.84829056	1
0	0.000522342	1
0	0.037979275	0
0	0.1955931	0
0	0.001823036	0
0	0.000749102	0
0	0.0837237	0
1	0.9102419	1
0	0.59576404	1
1	0.94649166	0
0	0.002717026	1
0	0.031211989	1
1	0.3731599	1
1	0.9386502	0
1	0.6463522	1
1	0.95246536	0
1	0.9033057	0
1	0.99427867	0
0	0.007938362	1
0	0.75493604	0
1	0.81950414	1
0	0.002331377	1
0	0.014886688	0
0	0.003052617	1
1	0.78835565	1
0	0.003773873	0
0	0.002881191	0
1	0.9426178	1
0	0.002592868	0
0	0.9837843	0
0	0.014823305	1
1	0.96201885	1
0	0.29392025	1
1	0.9098303	1
1	0.925358	1
0	0.003823873	1
0	0.002869008	1
0	0.6131708	1
1	0.76169676	1
1	0.98440117	1
0	0.002007634	0
0	0.38265544	1
0	0.5810488	1
0	0.20244943	1
1	0.8329374	1
1	0.67082447	1
0	0.008421949	0
0	0.66529673	0
1	0.6426538	0
0	0.059486564	1
0	0.17550161	1
1	0.9537743	0
1	0.8230886	1
1	0.74212354	0
0	0.2149181	0
0	0.07946817	0
1	0.9572425	0
1	0.4848147	1
1	0.93801886	1
1	0.9856242	1
1	0.80454886	0
0	0.49574393	0
0	0.23427483	0
1	0.98289067	0
1	0.912951	1
0	0.03756847	0
0	0.015038624	0
1	0.82745117	1
1	0.8505218	1
0	0.09826835	0
0	0.006849309	0
1	0.70504475	1
1	0.9617795	1
0	0.036393132	1
1	0.7313617	1
0	0.018750137	1
1	0.8811905	0
0	0.010416947	1
1	0.5862716	1
0	0.14627182	1
1	0.98585725	1
0	0.003126645	0
0	0.060403123	1
0	0.003405395	0
0	0.7921755	1
1	0.67651933	0
0	0.052248128	1
1	0.45472082	0
0	0.22536604	1
1	0.063502975	0
1	0.3351407	0
0	0.12139059	1
1	0.5802097	1
1	0.7329809	0
0	0.006953242	1
1	0.5050972	0
0	0.004708869	1
0	0.08194545	1
0	0.004497189	1
1	0.68053305	0
0	0.019307783	0
0	0.00800569	1
1	0.4695859	0
1	0.5229806	0
0	0.003462168	1
0	0.07018333	0
0	0.07070372	1
0	0.67534274	1
1	0.76306385	0
1	0.90946317	0
1	0.4536853	1
0	0.002914175	0
0	0.59108156	0
0	0.18503568	1
1	0.95416504	1
1	0.1248015	1
0	0.005843641	1
1	0.94453937	0
0	0.010411079	1
0	0.020688199	0
1	0.97250754	1
1	0.93400955	0
0	0.013785929	0
0	0.003590212	1
1	0.975664	0
0	0.40597463	1
1	0.9474323	0
0	0.001490428	1
1	0.8439273	0
0	0.531486	1
1	0.4989363	1
0	0.6911139	0
1	0.73595554	0
0	0.32647932	1
1	0.88323784	1
0	0.033605654	1
1	0.99353033	1
0	0.012276027	0
1	0.72096366	0
1	0.9784734	0
0	0.0086211	0
0	0.008034522	1
1	0.73540175	0
0	0.22291431	0
1	0.9897628	1
1	0.9780222	1
0	0.005023886	0
0	0.00245642	1
1	0.744017	1
0	0.050212134	0
0	0.005020643	0
0	0.46518415	0
0	0.008073573	1
0	0.002365192	0
1	0.97002697	0
1	0.90460855	1
0	0.5489643	0
1	0.64571863	0
0	0.19490477	1
0	0.25557947	0
0	0.004065662	1
0	0.002256902	1
1	0.66257995	0
1	0.6893645	1
1	0.8430255	1
1	0.60459936	0
1	0.94061166	1
0	0.54803807	1
0	0.3128245	0
0	0.005014858	1
0	0.057331815	0
0	0.094192855	0
1	0.8928273	1
0	0.009626858	0
1	0.9843168	0
1	0.48694527	1
1	0.2072661	1
1	0.28343007	0
0	0.3049049	0
1	0.9266308	0
1	0.5858019	1
0	0.074156284	0
1	0.99117494	0
1	0.9942849	0
0	0.9816451	1
1	0.8136112	0
0	0.17409118	1
0	0.014570449	1
1	0.9486771	1
1	0.92413926	0
1	0.84158367	1
0	0.43045256	0
0	0.4015807	1
1	0.9341268	1
0	0.021933267	1
1	0.88284826	0
0	0.03942549	0
0	0.6279015	0
1	0.95920223	0
0	0.13143913	1
1	0.97991	1
0	0.007361187	1
0	0.012105191	1
1	0.5681609	0
0	0.06830424	1
0	0.002065706	1
0	0.010363745	0
0	0.19405624	0
1	0.86152023	1
0	0.012089031	0
0	0.051363874	1
0	0.006330749	0
0	0.059601746	0
0	0.066507764	1
0	0.009848424	0
0	0.029478986	0
1	0.7900352	0
1	0.14827813	0
1	0.96389073	0
0	0.003212904	1
0	0.017704394	1
1	0.9393939	0
1	0.77456295	0
1	0.65570825	1
1	0.8376283	1
1	0.9207258	0
1	0.46005964	0
0	0.19270903	1
0	0.005878875	0
0	0.10073586	0
1	0.78200483	1
0	0.003741858	1
0	0.009371173	0
1	0.8853365	0
0	0.003370541	0
0	0.005116787	0
0	0.010665233	1
1	0.7372851	0
1	0.9700145	0
1	0.84260243	0
0	0.15417531	0
0	0.0005784	1
0	0.07008409	0
1	0.08319725	0
0	0.6224382	0
0	0.041301817	0
0	0.51315784	1
0	0.028754037	0
0	0.001193077	1
1	0.7190991	0
0	0.013723733	1
0	0.000590922	0
0	0.002775594	0
1	0.96874666	0
0	0.7069153	1
0	0.16639915	1
0	0.9855225	0
0	0.002598805	0
0	0.006620097	1
0	0.007254775	0
1	0.3868644	1
1	0.9915319	0
1	0.829864	1
1	0.9596645	1
1	0.9755249	0
1	0.98670435	0
0	0.008560402	1
1	0.9521077	0
1	0.94722444	0
0	0.021001086	0
0	0.003799541	0
1	0.9792259	0
0	0.009205077	0
0	0.003732304	1
0	0.008102705	0
1	0.99256235	1
1	0.83743334	0
0	0.23615173	0
1	0.7237203	0
0	0.005666653	0
1	0.78231996	0
0	0.037740625	1
0	0.049972635	1
0	0.13260132	0
0	0.058445644	1
1	0.4368367	1
1	0.9980782	0
1	0.94348764	0
0	0.022357577	1
0	0.001786354	0
1	0.56666386	0
0	0.6558397	1
0	0.002321977	0
1	0.803663	1
0	0.014871506	1
0	0.90698117	0
1	0.8220782	0
0	0.00844296	1
1	0.74125075	1
0	0.002234948	1
0	0.002449958	1
1	0.98687416	0
0	0.004448118	0
0	0.003488279	1
1	0.70234853	0
0	0.95310676	0
1	0.8930579	0
0	0.06347489	1
1	0.65637416	1
1	0.9877829	0
1	0.6292888	0
0	0.051420696	1
0	0.87958175	0
0	0.007379729	0
0	0.002479738	0
1	0.9186937	0
1	0.06604416	0
0	0.006728842	0
0	0.13348143	1
0	0.0144915	1
0	0.003326194	1
1	0.9306141	1
0	0.005432098	0
0	0.004533815	1
0	0.5019712	0
1	0.9764935	0
0	0.37591916	0
0	0.012866528	0
1	0.9575394	0
0	0.028763637	0
0	0.04458636	0
0	0.17290665	0
0	0.012209519	1
0	0.024919838	0
0	0.08064125	1
0	0.00510006	0
1	0.7499569	0
0	0.16504295	1
1	0.20377654	0
1	0.5730087	1
0	0.018826537	0
0	0.001246539	0
1	0.84413743	1
0	0.000720665	0
0	0.018141992	0
0	0.43942803	1
1	0.75984854	1
1	0.8947922	1
0	0.39561424	1
0	0.003664149	1
1	0.68212676	1
1	0.99213445	0
1	0.57309043	0
0	0.26565018	1
1	0.7455868	0
0	0.19040504	0
0	0.26060998	0
1	0.893928	1
0	0.22719622	0
1	0.8537608	1
1	0.96520907	1
1	0.78705215	0
0	0.003510406	0
0	0.04142171	1
0	0.375334	0
1	0.992288	0
1	0.6181315	1
0	0.5824895	1
1	0.98180676	1
0	0.6481382	0
1	0.9517927	0
0	0.03442619	1
1	0.99010277	0
0	0.013073011	1
0	0.55242306	1
1	0.38384536	0
0	0.11264444	1
0	0.018701289	1
1	0.9800946	0
1	0.9787597	0
1	0.7475088	1
1	0.9030348	1
0	0.004092193	0
1	0.9171523	1
0	0.040220138	0
0	0.08225031	0
0	0.021720722	1
