1	0.9784371	1
1	0.99759454	0
0	0.04160171	0
1	0.6359972	1
1	0.861979	0
0	0.21323363	0
1	0.67332566	1
0	0.16092177	1
1	0.878883	0
1	0.50781745	0
1	0.9877793	0
0	0.24482107	0
0	0.06306338	0
1	0.9775557	1
0	0.14926983	1
1	0.45139328	0
0	0.26984406	1
0	0.001234776	0
0	0.30253717	1
1	0.80387676	0
0	0.022346105	1
1	0.96877676	1
1	0.64963216	1
0	0.75540614	0
1	0.69895685	1
1	0.13029684	1
0	0.23504765	1
0	0.4654783	0
1	0.9080796	0
1	0.8050992	0
1	0.9810472	1
0	0.06524449	0
1	0.5120299	0
1	0.985546	1
0	0.009111726	0
1	0.7859456	1
0	0.001283672	0
1	0.8743237	1
1	0.34644032	0
0	0.014752872	0
0	0.045917783	0
1	0.9229864	1
1	0.9989189	1
0	0.00102702	0
1	0.99808586	1
0	0.019909123	1
0	0.73217505	1
1	0.8412926	1
1	0.84635586	1
0	0.004545279	1
1	0.4083569	0
0	0.23161367	1
1	0.8314896	0
1	0.9847298	1
0	0.16792007	1
0	0.019386044	1
0	0.047550865	0
0	0.006178579	1
0	0.004476456	0
0	0.020583585	0
0	0.001213128	1
1	0.7940306	0
0	0.001720715	1
0	0.00060741	1
0	0.7924427	1
1	0.77794045	1
1	0.9436122	0
1	0.7286213	1
0	0.492015	1
1	0.9808132	0
0	0.33055082	0
1	0.6389462	0
1	0.9907454	0
0	0.025200116	1
0	0.008329565	1
1	0.6887424	0
0	0.003844923	0
1	0.9541564	1
0	0.025219938	0
0	0.012061358	0
0	0.15698873	1
0	0.030900097	1
1	0.6887757	0
0	0.036722157	1
0	0.020887297	1
0	0.046351578	1
1	0.79472554	1
0	0.016356025	1
1	0.8268887	1
0	0.3070534	0
1	0.95980144	0
0	0.049526773	0
0	0.005014513	1
0	0.027345221	1
1	0.7445139	1
0	0.3288276	1
0	0.007334538	1
1	0.8072194	1
0	0.004321113	1
0	0.6330883	1
1	0.76538074	0
1	0.69964224	1
0	0.39750695	1
0	0.002168791	0
0	0.3916862	0
0	0.004693543	0
0	0.3524082	1
1	0.7935155	0
0	0.013047651	1
0	0.00490193	0
0	0.015850402	1
0	0.7135943	0
0	0.0493303	0
1	0.99748	0
1	0.97742724	0
1	0.85201526	1
0	0.003947482	1
1	0.89248115	0
1	0.9653976	0
0	0.034871314	1
0	0.32669926	0
1	0.8383465	1
1	0.9796465	0
0	0.000742155	0
0	0.000481111	1
1	0.9974602	0
1	0.8842522	1
1	0.98687774	0
0	0.27549216	1
1	0.9800432	0
0	0.34271458	1
0	0.7326192	1
1	0.6676495	0
1	0.9956631	1
0	0.020876564	0
1	0.9653679	1
0	0.007229943	0
0	0.008265948	0
0	0.019873273	1
1	0.98645884	1
0	0.008687887	1
1	0.8606694	0
0	0.023786405	1
0	0.1393299	0
0	0.25715065	1
0	0.22447135	0
1	0.64056903	1
1	0.9986291	0
0	0.008385931	0
0	0.014578749	0
1	0.77536964	0
1	0.9396573	0
0	0.22196409	0
0	0.177386	0
0	0.14333144	1
0	0.000929093	0
1	0.5629654	1
1	0.9970059	0
0	0.000724392	0
1	0.95069915	0
0	0.003887445	0
0	0.01299391	0
0	0.019939613	1
1	0.927741	0
1	0.88644904	1
0	0.013638676	1
1	0.9544756	1
1	0.78519815	1
1	0.9146025	1
1	0.9828122	1
0	0.004769341	1
0	0.04126725	1
1	0.99741757	1
0	0.3456687	1
1	0.98972815	0
0	0.33623913	0
0	0.024457391	0
1	0.99381626	0
1	0.75587857	1
1	0.83693266	0
0	0.035835754	0
1	0.9932433	1
1	0.7044805	0
0	0.001415676	0
1	0.9803069	1
1	0.48315725	0
1	0.6031567	0
0	0.5164361	1
1	0.7761996	0
0	0.013309177	1
0	0.014881695	1
0	0.009440851	0
1	0.8052471	0
1	0.7947046	1
1	0.9787072	0
0	0.010539618	0
1	0.9800111	0
1	0.88131624	1
0	0.006934542	0
0	0.002984083	0
0	0.19006562	1
1	0.4755671	1
1	0.99808156	1
0	0.06735396	1
0	0.6991531	1
0	0.3932031	0
1	0.993343	0
1	0.9266406	1
0	0.003153774	0
1	0.54292953	0
0	0.002605944	1
1	0.9577124	0
1	0.8146442	1
0	0.013371589	1
0	0.01914762	1
1	0.74224514	1
1	0.66966915	1
0	0.62637144	1
0	0.16401008	0
1	0.9920724	1
0	0.08416774	1
1	0.9709227	0
1	0.7848531	1
1	0.5716379	1
0	0.14593248	0
1	0.8795637	0
1	0.8946506	0
0	0.58348364	0
0	0.9040826	0
1	0.8768821	1
0	0.00093038	0
0	0.001053008	1
0	0.003930775	0
0	0.053371523	1
1	0.7766433	0
1	0.9290396	0
0	0.004604593	0
0	0.004178294	1
1	0.69475466	0
0	0.27269	0
0	0.000706919	1
0	0.01883538	0
1	0.7623036	1
1	0.7100834	0
0	0.033091217	1
1	0.96084124	1
0	0.07025758	0
0	0.00669139	0
1	0.99665266	1
1	0.9834653	1
0	0.007476681	1
0	0.001263204	1
0	0.002004094	0
0	0.001541565	0
0	0.97332835	0
1	0.9842642	1
1	0.7433241	1
0	0.051093172	0
0	0.025141684	0
0	0.033353247	0
0	0.022953553	1
1	0.8255694	0
1	0.9768669	0
0	0.020809935	1
1	0.9484257	0
0	0.005811264	1
1	0.9447834	1
0	0.00445087	0
1	0.20960563	1
1	0.96929866	0
0	0.6618285	0
0	0.11660112	1
0	0.78206915	0
1	0.5602573	1
1	0.6724815	0
0	0.003502903	1
0	0.2059383	1
1	0.9790181	0
0	0.007804179	1
1	0.70436037	1
0	0.002622876	0
1	0.5299325	1
0	0.003238565	1
0	0.27642974	0
0	0.284202	0
0	0.326637	0
0	0.29929096	1
0	0.68194246	1
1	0.8588071	1
1	0.82313395	0
1	0.55513227	1
