0,0.27826086,1
0,0.07048822,1
1,0.8228843,0
0,0.015872473,0
0,0.033652585,0
0,0.016087402,0
0,0.008840934,0
0,0.001465383,1
1,0.7845607,0
0,0.000787019,0
1,0.8897926,0
1,0.9958247,0
1,0.9973127,0
0,0.012690405,0
0,0.000766253,0
1,0.74590725,1
0,0.009990029,1
1,0.8590941,1
0,0.003134261,1
1,0.5921244,0
0,0.017480902,1
0,0.05376641,1
0,0.1547006,1
0,0.88359517,0
0,0.00162499,0
0,0.032169938,1
0,0.011904354,1
0,0.5341565,0
0,0.001117294,0
0,0.138828,0
0,0.045479953,0
1,0.78136384,0
0,0.001255315,1
0,0.021191891,0
0,0.56741834,1
0,0.39560643,0
0,0.00145531,0
1,0.3227,0
1,0.6913569,0
0,0.00140565,0
1,0.78194547,1
0,0.067164876,1
0,0.2787702,0
0,0.31691056,0
1,0.91228515,1
0,0.015165928,0
1,0.42973524,0
0,0.9213274,0
0,0.17546517,1
0,0.028507786,0
1,0.8548126,0
0,0.001764701,1
0,0.001878071,1
0,0.001452227,1
1,0.9894866,0
0,0.23783368,0
1,0.9893722,0
1,0.6156854,1
0,0.014515273,1
0,0.004707825,0
1,0.9982627,0
1,0.45240933,0
0,0.10246946,0
0,0.015781745,0
0,0.50432646,0
1,0.95421684,0
0,0.001037817,1
0,0.048974253,1
0,0.30468947,1
0,0.0722657,0
0,0.025286376,0
0,0.003358234,0
0,0.001049391,0
0,0.00780737,1
1,0.98625124,1
0,0.017980315,0
1,0.6857299,0
0,0.012273623,0
1,0.99465656,0
1,0.9765288,0
0,0.03803771,1
1,0.995698,1
0,0.003434441,0
0,0.024538739,0
1,0.68432075,0
0,0.003033147,0
1,0.9445687,1
0,0.057916902,1
0,0.002236847,1
0,0.1161313,0
1,0.83478487,1
0,0.6903656,0
0,0.3025782,0
0,0.01119425,0
0,0.45799786,0
1,0.21160035,1
0,0.003038981,1
0,0.00330321,1
1,0.99553645,1
0,0.003016719,1
1,0.83617777,1
1,0.23051868,0
0,0.13577329,0
0,0.002158838,0
0,0.01842718,1
0,0.002189152,1
0,0.006011725,0
0,0.012562476,0
0,0.048272863,0
0,0.015783716,0
1,0.99714476,1
0,0.002242426,1
1,0.106256336,0
1,0.95466185,1
1,0.99349713,0
0,0.004424497,1
0,0.003765653,1
0,0.007715953,1
1,0.91128516,1
1,0.43107945,1
0,0.010747723,1
0,0.9677058,0
1,0.76603913,0
1,0.8230867,1
1,0.93255717,1
0,0.006324159,0
0,0.009246186,0
0,0.0033779,1
0,0.011889943,0
0,0.32536602,0
0,0.18703476,0
0,0.0883846,1
1,0.86715394,1
0,0.023580616,0
1,0.43466133,0
0,0.022218807,1
0,0.011947261,0
0,0.014927853,0
1,0.93289816,0
0,0.0212086,0
0,0.35301724,1
1,0.95172447,0
0,0.66269785,0
1,0.13458186,0
0,0.30625305,0
0,0.003478713,1
1,0.60342085,1
1,0.95716214,1
1,0.31327805,1
0,0.057265896,1
0,0.005358333,0
0,0.012966743,0
0,0.73343045,1
1,0.98595756,1
0,0.003342654,1
0,0.002529648,0
0,0.09775434,1
1,0.9904722,0
0,0.25883183,1
0,0.003763458,0
0,0.004317256,1
1,0.99350476,0
1,0.7235287,0
0,0.16137561,1
1,0.7199123,1
1,0.06318821,0
0,0.061180733,1
0,0.003028853,1
0,0.014890387,1
1,0.056743048,0
1,0.8193415,1
0,0.003959567,1
0,0.4288208,1
1,0.9558989,0
0,0.008005016,1
