0,0.006149919,1
0,0.002535583,0
1,0.9961392,0
1,0.98198235,1
0,0.008765932,1
1,0.9683488,0
0,0.018211097,1
0,0.18361539,0
0,0.050364763,1
0,0.00239713,1
0,0.35805333,1
1,0.46125776,1
0,0.16890831,1
0,0.01048441,1
1,0.65242475,1
1,0.9933809,0
0,0.50688183,0
0,0.001772133,0
0,0.4684143,0
0,0.017916061,1
0,0.029851045,0
1,0.98033774,0
0,0.003859611,0
0,0.015732508,1
0,0.001120329,1
0,0.032459006,1
0,0.023278097,0
0,0.014074713,0
0,0.002630185,1
0,0.4208794,1
0,0.055410687,1
1,0.37533173,1
1,0.9907314,1
0,0.0171547,1
0,0.03394183,1
0,0.04642911,0
0,0.55876386,1
0,0.00266459,1
1,0.9942094,1
1,0.49019718,0
0,0.6182844,0
0,0.021794165,1
0,0.3920893,0
0,0.011742957,0
0,0.24579509,0
0,0.005446552,0
1,0.89925474,1
0,0.009488496,1
0,0.03156178,0
0,0.026055874,0
0,0.001716284,1
0,0.003271503,0
0,0.085161395,0
0,0.005732698,0
0,0.001860586,1
0,0.027799552,0
0,0.003440233,0
1,0.7671813,0
0,0.0249411,1
0,0.032243606,0
0,0.6447061,1
0,0.19415244,1
0,0.015588855,0
0,0.008170047,0
0,0.001930377,1
1,0.98306125,1
0,0.384425,0
0,0.035243064,0
1,0.84617853,0
0,0.027984772,1
0,0.12878999,1
0,0.006352305,0
1,0.28355208,0
1,0.93315,1
1,0.96712744,0
0,0.019581465,0
1,0.9705485,0
0,0.06280889,0
0,0.002088014,1
0,0.6725374,1
0,0.2271051,0
1,0.6302745,0
0,0.016010612,0
0,0.42155826,0
0,0.001508916,0
1,0.43431696,0
0,0.005161773,1
0,0.024361609,1
0,0.015204012,0
0,0.001936683,0
0,0.037427437,1
0,0.01307121,1
0,0.005785272,1
0,0.020046031,1
1,0.78818655,0
1,0.84081906,1
1,0.62039995,0
0,0.001627176,0
0,0.001406542,1
0,0.11704595,0
0,0.75415385,0
