0,0.024911273,0
0,0.60336065,0
0,0.15973616,1
1,0.9692208,0
0,0.08669296,1
1,0.9014972,1
1,0.023518229,0
1,0.9635292,1
0,0.002149759,0
1,0.649848,0
1,0.82520694,0
0,0.001210921,0
1,0.89665276,0
0,0.35866964,1
0,0.001296922,0
0,0.001673393,0
0,0.001288933,1
0,0.00124016,0
0,0.005742449,1
0,0.033104517,0
0,0.000624431,0
0,0.55279315,0
0,0.158327,1
0,0.8639688,0
0,0.007780308,1
0,0.060810823,1
0,0.047118492,1
0,0.000503598,0
0,0.07813152,0
0,0.22513746,1
1,0.9489106,1
1,0.5072169,1
0,0.001717555,0
0,0.002336813,0
0,0.27619654,0
0,0.003916622,1
0,0.07357238,0
0,0.491452,0
0,0.000421194,0
0,0.003371147,0
1,0.8314935,0
0,0.08968953,0
0,0.001922261,0
1,0.94635296,1
0,0.005101398,1
0,0.36119357,1
0,0.011950509,0
1,0.6534011,1
0,0.037913658,1
0,0.07512447,1
0,0.58565396,0
0,0.023185302,0
1,0.84769696,1
1,0.8779053,0
0,0.71770877,0
0,0.05233625,1
0,0.001608914,1
1,0.9751153,1
0,0.09553675,1
0,0.004442644,1
0,0.007704625,0
1,0.878472,1
0,0.15182611,1
1,0.69455504,0
1,0.9828363,0
1,0.8582891,1
1,0.97376585,1
1,0.8488548,1
0,0.002429949,1
1,0.98263377,0
1,0.52695084,0
1,0.8091009,0
0,0.000441107,1
1,0.9723221,0
0,0.03755774,1
0,0.000439362,0
0,0.041953947,0
1,0.38404298,1
0,0.20759411,0
1,0.20787987,0
0,0.56540525,0
0,0.023100534,1
0,0.15837905,1
0,0.001416679,1
0,0.070218734,0
0,0.003112069,0
1,0.40954,0
1,0.6997484,1
1,0.91663116,1
0,0.020499188,0
0,0.002325171,0
0,0.024552438,1
0,0.004433262,0
0,0.16350989,0
0,0.005542401,0
0,0.010475984,0
0,0.001541633,0
0,0.011862306,0
1,0.9727163,1
0,0.000930055,0
0,0.005351869,0
1,0.962914,1
1,0.8774311,1
0,0.05415918,1
0,0.031577665,1
1,0.4604637,1
0,0.058633983,1
0,0.35534307,1
1,0.8047302,1
0,0.003531798,0
0,0.5302618,1
0,0.000342178,1
0,0.4108181,0
0,0.025900278,1
0,0.006141235,1
1,0.74953115,1
1,0.6927469,1
1,0.9132503,1
0,0.007199665,1
0,0.17036611,1
1,0.9941551,0
0,0.002878486,1
0,0.01234744,1
0,0.034275524,1
1,0.7937251,0
1,0.9365891,1
1,0.9620749,1
0,0.000415643,1
0,0.003165809,0
1,0.7457434,0
0,0.02548786,1
0,0.079052106,1
0,0.10111228,1
0,0.11485196,1
0,0.03518986,1
0,0.003467545,0
0,0.003734374,0
0,0.06710985,1
0,0.001340837,0
0,0.000372788,1
0,0.10991746,1
0,0.003403274,1
0,0.015411299,1
0,0.022171333,1
0,0.6374601,1
0,0.001129152,0
0,0.004621189,0
0,0.018479135,0
1,0.98016995,1
0,0.021312725,0
0,0.084959686,0
1,0.2576893,1
0,0.12922505,0
1,0.8716822,1
1,0.96000046,1
0,0.00040612,0
0,0.001509488,0
0,0.11786576,1
0,0.040948804,1
0,0.009341092,1
1,0.719271,0
1,0.5025099,0
0,0.015140373,0
0,0.00177957,0
0,0.2819259,1
0,0.001314275,1
0,0.009842581,0
0,0.2741061,0
1,0.65718216,1
0,0.25047854,1
1,0.4878618,0
0,0.001680777,1
0,0.003312012,0
1,0.8723481,1
0,0.020597395,1
0,0.008905077,1
0,0.003963202,1
0,0.39212352,1
0,0.13648415,1
1,0.92172045,1
0,0.42132187,0
1,0.9551112,1
1,0.94968224,0
1,0.05336251,0
0,0.001199391,1
1,0.91654086,0
0,0.001809028,1
0,0.27564198,1
0,0.00448194,1
0,0.009283008,0
1,0.992717,0
1,0.7534864,0
0,0.010433535,1
0,0.10124535,1
0,0.030096717,0
0,0.01267348,1
0,0.001168321,1
1,0.31454647,0
0,0.001069903,1
0,0.21123955,1
0,0.10365059,0
1,0.33031583,0
1,0.027830763,0
1,0.71958804,0
0,0.001434777,1
0,0.022522712,1
0,0.18577161,1
0,0.937179,1
0,0.3323175,1
0,0.070719846,1
0,0.001707154,1
0,0.014201328,1
1,0.9185877,1
1,0.9863638,1
0,0.000938719,1
1,0.9586283,0
0,0.002033202,1
0,0.039393105,1
0,0.009982397,0
1,0.9154096,1
1,0.694192,0
0,0.001981033,1
0,0.31782958,0
1,0.9889953,0
0,0.009375303,1
0,0.19294465,0
0,0.009896592,0
0,0.003394753,0
1,0.9444964,1
0,0.054448925,1
0,0.000453521,1
0,0.002788949,0
1,0.1182446,0
0,0.67444056,0
0,0.11912199,1
0,0.91861945,1
0,0.044329166,0
0,0.097912,1
1,0.9586817,1
0,0.025903767,0
1,0.9460449,0
0,0.001514989,1
1,0.97866356,0
0,0.2337934,0
0,0.001006853,0
1,0.8877242,1
0,0.001380543,0
0,0.85282654,1
1,0.3867695,0
0,0.007417514,1
1,0.79465973,1
0,0.52385074,0
1,0.5340374,0
0,0.004715645,1
0,0.004285005,0
0,0.001451924,0
0,0.0418589,1
0,0.001789914,0
0,0.21940188,0
0,0.4845516,0
1,0.590221,1
0,0.002585136,1
1,0.50072974,1
1,0.9683896,1
0,0.001539253,1
0,0.001573019,0
0,0.41689372,0
0,0.003607912,0
0,0.18399952,1
0,0.20687053,1
0,0.5052952,1
1,0.96245086,0
0,0.50505656,0
1,0.9586193,1
1,0.865438,0
0,0.016403109,0
0,0.05238795,1
1,0.8700913,1
1,0.9722714,0
0,0.15801962,1
1,0.83832777,0
0,0.032093387,0
0,0.05150658,0
0,0.669226,1
0,0.06834032,0
0,0.024663141,1
0,0.34579813,1
0,0.08799138,1
0,0.06684596,0
0,0.00045793,1
1,0.35754514,0
0,0.05353554,1
1,0.9217821,1
0,0.4359453,0
0,0.42581367,1
1,0.9596441,0
0,0.5194383,1
0,0.001253719,0
0,0.4441547,0
1,0.98052657,0
0,0.39651054,0
1,0.9815957,0
0,0.0344194,0
1,0.73176247,0
1,0.9917493,0
0,0.006727974,0
1,0.66209733,0
0,0.000747506,0
0,0.14175947,0
0,0.34503174,0
1,0.95629877,0
0,0.001559194,0
1,0.8573328,1
0,0.3622459,1
1,0.8790965,0
1,0.853377,0
1,0.43593228,0
1,0.9299273,0
0,0.13250735,1
0,0.001693642,0
1,0.79343283,1
1,0.76452094,0
1,0.98590094,0
0,0.03979455,1
0,0.013565786,1
1,0.81241006,1
0,0.20120294,0
0,0.003585812,0
0,0.10491481,1
0,0.092922136,0
1,0.5115852,0
0,0.005953718,1
0,0.37193966,0
0,0.000425854,1
0,0.017202012,0
0,0.073093034,0
0,0.000952071,1
0,0.000329422,0
1,0.800564,1
0,0.007976795,1
1,0.9410636,1
0,0.022796547,1
0,0.003205919,0
0,0.18313283,0
0,0.14261219,0
1,0.95788544,0
0,0.861729,0
1,0.9805524,0
0,0.00837459,0
1,0.70336604,1
1,0.9812981,0
0,0.010023219,0
0,0.005470273,1
1,0.68030053,0
1,0.8316276,0
0,0.06178401,1
0,0.36941078,0
0,0.04232724,0
0,0.29674646,0
0,0.002258343,0
1,0.97657156,0
0,0.033386208,0
1,0.74723774,1
0,0.01713404,1
1,0.8611226,1
0,0.6889476,0
1,0.96842825,1
1,0.70578945,0
1,0.9643694,0
1,0.38392434,1
0,0.001053168,1
0,0.033773847,0
1,0.948225,1
0,0.08984608,1
0,0.13166133,1
1,0.98247635,0
0,0.000516507,0
1,0.6343558,0
1,0.8285052,1
0,0.050276574,0
0,0.16012296,0
0,0.09502363,1
0,0.001452388,1
1,0.9933549,0
0,0.08376894,0
1,0.39607453,0
0,0.048278205,0
0,0.0031913,1
0,0.00988671,0
0,0.005535018,0
0,0.019232227,0
1,0.8038482,0
0,0.003822624,0
0,0.5196314,0
0,0.002123032,1
1,0.9247528,1
1,0.8292913,0
0,0.003239041,1
1,0.90188867,1
0,0.008842419,0
0,0.24467726,0
1,0.9723636,1
0,0.40642205,0
1,0.94767964,0
0,0.001207004,0
1,0.98061705,0
1,0.9779464,0
0,0.004352285,1
1,0.79060113,1
0,0.09864816,0
1,0.52683496,1
1,0.59968233,1
1,0.6206359,0
0,0.008327257,1
0,0.000888689,1
0,0.6274291,1
0,0.00584734,1
1,0.46411374,1
0,0.00484921,1
0,0.048526686,0
0,0.00433809,0
1,0.97873914,0
0,0.003071702,0
0,0.002450619,1
0,0.4957717,0
1,0.73015606,1
0,0.97970974,0
0,0.5029293,1
0,0.058377795,0
1,0.98770046,0
0,0.010497939,1
0,0.301065,0
0,0.000998749,0
1,0.97328126,0
0,0.002077499,0
0,0.005409752,1
0,0.002783313,0
0,0.09324539,1
1,0.52973264,0
0,0.3671354,1
1,0.39325067,1
0,0.000534433,0
0,0.001721073,0
1,0.8065321,1
0,0.018196974,0
0,0.40383455,0
0,0.1533073,1
0,0.022205686,0
0,0.004807831,1
1,0.89332896,1
0,0.003898263,0
0,0.00056619,0
1,0.43226755,1
1,0.90221477,1
1,0.9524805,0
1,0.99546546,0
0,0.03831817,1
0,0.001400493,1
1,0.9758891,1
1,0.078524545,0
1,0.9443667,0
0,0.07654772,1
1,0.40308255,1
0,0.024609763,1
0,0.7596491,0
1,0.95290613,0
0,0.028465426,1
0,0.004841275,0
1,0.92426056,0
1,0.39361948,0
0,0.043670006,0
0,0.40577447,1
1,0.93833166,0
0,0.048936274,0
0,0.001065638,0
0,0.014481678,0
0,0.000992567,1
1,0.9180134,0
0,0.037518244,1
1,0.9465693,1
0,0.00358195,1
0,0.004904943,0
0,0.001365194,1
0,0.035232328,1
0,0.000713684,0
1,0.66892844,1
0,0.22281952,1
0,0.001242912,1
1,0.19041815,1
0,0.07192399,0
0,0.009800521,1
0,0.8216084,1
0,0.08000305,0
1,0.8459845,0
1,0.7489837,1
0,0.003895114,0
1,0.9401972,1
0,0.06998767,0
1,0.99070203,0
0,0.04152051,1
1,0.95024866,0
1,0.74422234,0
0,0.057603426,0
1,0.86506385,0
0,0.007322359,0
0,0.061594866,1
0,0.110228434,0
0,0.006374543,0
0,0.011331305,0
0,0.005414853,1
1,0.7284211,0
0,0.22821853,1
0,0.5044585,0
0,0.46753192,1
1,0.9850366,1
0,0.0711168,1
0,0.12072507,1
0,0.6877699,0
0,0.004354443,0
1,0.94548815,1
1,0.6739639,0
0,0.051493615,0
0,0.24504146,1
0,0.7268423,0
0,0.000711717,1
0,0.029532317,0
0,0.1887287,1
1,0.9437561,1
1,0.9735642,1
1,0.9960557,0
0,0.018980194,1
0,0.003411448,1
1,0.80324733,1
1,0.66184795,1
0,0.009525572,0
0,0.50015736,0
0,0.001399962,0
0,0.006864152,1
1,0.012834058,0
1,0.8609426,1
0,0.34603438,1
0,0.00057656,1
1,0.9466252,1
1,0.40472105,0
1,0.6375965,1
0,0.12005448,0
0,0.016598796,1
0,0.001086278,1
0,0.6571919,1
0,0.000270539,0
0,0.003442892,1
0,0.070882276,1
1,0.9448531,0
0,0.002386064,1
1,0.84135693,1
0,0.26434654,0
0,0.100466914,1
0,0.009454644,1
